order_id,product_id,product_name,unit_price,quantity,total_price
ORD_00001050,PROD_000074,LG 스포츠 상품 74,174400,3,523200
ORD_00001051,PROD_000092,삼성 스포츠 상품 92,206000,1,206000
ORD_00001052,PROD_000013,나이키 뷰티 상품 13,194650,2,389300
ORD_00001053,PROD_000067,애플 전자기기 상품 67,1522000,1,1522000
ORD_00001053,PROD_000035,애플 생활용품 상품 35,45000,1,45000
ORD_00001054,PROD_000011,LG 스포츠 상품 11,135900,1,135900
ORD_00001055,PROD_000011,LG 스포츠 상품 11,135900,2,271800
ORD_00001055,PROD_000019,LG 패션 상품 19,238000,1,238000
ORD_00001056,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00001056,PROD_000026,나이키 전자기기 상품 26,1503000,2,3006000
ORD_00001056,PROD_000009,나이키 전자기기 상품 9,303000,1,303000
ORD_00001057,PROD_000035,애플 생활용품 상품 35,45000,3,135000
ORD_00001057,PROD_000057,유니클로 스포츠 상품 57,85500,1,85500
ORD_00001058,PROD_000078,유니클로 뷰티 상품 78,170250,2,340500
ORD_00001059,PROD_000090,아디다스 전자기기 상품 90,1664000,2,3328000
ORD_00001059,PROD_000061,LG 가전 상품 61,560000,2,1120000
ORD_00001059,PROD_000022,나이키 전자기기 상품 22,1214000,1,1214000
ORD_00001060,PROD_000043,삼성 스포츠 상품 43,109000,3,327000
ORD_00001060,PROD_000088,나이키 생활용품 상품 88,104000,1,104000
ORD_00001061,PROD_000036,애플 패션 상품 36,176700,3,530100
ORD_00001061,PROD_000063,유니클로 전자기기 상품 63,1245000,1,1245000
ORD_00001062,PROD_000036,애플 패션 상품 36,176700,3,530100
ORD_00001063,PROD_000070,아디다스 가전 상품 70,982000,3,2946000
ORD_00001063,PROD_000082,나이키 생활용품 상품 82,102000,3,306000
ORD_00001064,PROD_000046,애플 뷰티 상품 46,117000,3,351000
ORD_00001065,PROD_000055,LG 패션 상품 55,159000,1,159000
ORD_00001065,PROD_000039,나이키 스포츠 상품 39,131750,2,263500
ORD_00001066,PROD_000039,나이키 스포츠 상품 39,131750,2,263500
ORD_00001067,PROD_000092,삼성 스포츠 상품 92,206000,1,206000
ORD_00001068,PROD_000050,아디다스 패션 상품 50,186000,1,186000
ORD_00001069,PROD_000095,LG 생활용품 상품 95,230000,2,460000
ORD_00001070,PROD_000002,나이키 가전 상품 2,220400,1,220400
ORD_00001071,PROD_000066,LG 뷰티 상품 66,69000,1,69000
ORD_00001072,PROD_000072,삼성 스포츠 상품 72,278000,1,278000
ORD_00001072,PROD_000078,유니클로 뷰티 상품 78,170250,1,170250
ORD_00001073,PROD_000015,애플 가전 상품 15,2475000,1,2475000
ORD_00001073,PROD_000087,유니클로 스포츠 상품 87,180600,1,180600
ORD_00001074,PROD_000085,LG 가전 상품 85,2122000,1,2122000
ORD_00001075,PROD_000049,삼성 스포츠 상품 49,154850,3,464550
ORD_00001076,PROD_000022,나이키 전자기기 상품 22,1214000,1,1214000
ORD_00001076,PROD_000021,삼성 전자기기 상품 21,1087000,1,1087000
ORD_00001077,PROD_000076,아디다스 뷰티 상품 76,44800,1,44800
ORD_00001078,PROD_000043,삼성 스포츠 상품 43,109000,1,109000
ORD_00001079,PROD_000034,LG 뷰티 상품 34,254000,3,762000
ORD_00001079,PROD_000014,아디다스 생활용품 상품 14,92000,1,92000
ORD_00001080,PROD_000083,애플 가전 상품 83,708800,2,1417600
ORD_00001081,PROD_000025,애플 패션 상품 25,138600,3,415800
ORD_00001082,PROD_000023,삼성 스포츠 상품 23,247000,3,741000
ORD_00001082,PROD_000045,삼성 전자기기 상품 45,312200,1,312200
ORD_00001083,PROD_000014,아디다스 생활용품 상품 14,92000,2,184000
ORD_00001084,PROD_000092,삼성 스포츠 상품 92,206000,1,206000
ORD_00001085,PROD_000055,LG 패션 상품 55,159000,1,159000
ORD_00001085,PROD_000022,나이키 전자기기 상품 22,1214000,1,1214000
ORD_00001086,PROD_000023,삼성 스포츠 상품 23,247000,2,494000
ORD_00001086,PROD_000094,나이키 생활용품 상품 94,81000,1,81000
ORD_00001087,PROD_000051,유니클로 스포츠 상품 51,181000,2,362000
ORD_00001087,PROD_000071,애플 생활용품 상품 71,17600,3,52800
ORD_00001088,PROD_000014,아디다스 생활용품 상품 14,92000,1,92000
ORD_00001089,PROD_000002,나이키 가전 상품 2,220400,1,220400
ORD_00001089,PROD_000034,LG 뷰티 상품 34,254000,2,508000
ORD_00001089,PROD_000013,나이키 뷰티 상품 13,194650,1,194650
ORD_00001090,PROD_000074,LG 스포츠 상품 74,174400,3,523200
ORD_00001091,PROD_000011,LG 스포츠 상품 11,135900,3,407700
ORD_00001092,PROD_000047,LG 전자기기 상품 47,974000,2,1948000
ORD_00001093,PROD_000096,삼성 생활용품 상품 96,113400,1,113400
ORD_00001094,PROD_000087,유니클로 스포츠 상품 87,180600,2,361200
ORD_00001094,PROD_000050,아디다스 패션 상품 50,186000,2,372000
ORD_00001094,PROD_000018,유니클로 전자기기 상품 18,998000,3,2994000
ORD_00001095,PROD_000046,애플 뷰티 상품 46,117000,1,117000
ORD_00001096,PROD_000087,유니클로 스포츠 상품 87,180600,3,541800
ORD_00001097,PROD_000077,나이키 뷰티 상품 77,112700,1,112700
ORD_00001097,PROD_000063,유니클로 전자기기 상품 63,1245000,2,2490000
ORD_00001097,PROD_000018,유니클로 전자기기 상품 18,998000,1,998000
ORD_00001098,PROD_000004,삼성 가전 상품 4,347000,2,694000
ORD_00001099,PROD_000058,아디다스 생활용품 상품 58,76000,3,228000
ORD_00001100,PROD_000079,애플 전자기기 상품 79,536000,3,1608000
ORD_00001101,PROD_000039,나이키 스포츠 상품 39,131750,1,131750
ORD_00001102,PROD_000059,애플 패션 상품 59,28000,1,28000
ORD_00001102,PROD_000005,아디다스 뷰티 상품 5,181000,3,543000
ORD_00001103,PROD_000049,삼성 스포츠 상품 49,154850,2,309700
ORD_00001104,PROD_000066,LG 뷰티 상품 66,69000,2,138000
ORD_00001105,PROD_000039,나이키 스포츠 상품 39,131750,2,263500
ORD_00001105,PROD_000097,아디다스 전자기기 상품 97,506000,1,506000
ORD_00001106,PROD_000050,아디다스 패션 상품 50,186000,3,558000
ORD_00001106,PROD_000068,나이키 전자기기 상품 68,1395000,2,2790000
ORD_00001107,PROD_000043,삼성 스포츠 상품 43,109000,3,327000
ORD_00001107,PROD_000062,애플 뷰티 상품 62,250000,3,750000
ORD_00001108,PROD_000090,아디다스 전자기기 상품 90,1664000,3,4992000
ORD_00001108,PROD_000025,애플 패션 상품 25,138600,3,415800
ORD_00001109,PROD_000026,나이키 전자기기 상품 26,1503000,1,1503000
ORD_00001110,PROD_000050,아디다스 패션 상품 50,186000,1,186000
ORD_00001110,PROD_000077,나이키 뷰티 상품 77,112700,3,338100
ORD_00001111,PROD_000036,애플 패션 상품 36,176700,2,353400
ORD_00001112,PROD_000018,유니클로 전자기기 상품 18,998000,3,2994000
ORD_00001112,PROD_000004,삼성 가전 상품 4,347000,2,694000
ORD_00001113,PROD_000077,나이키 뷰티 상품 77,112700,3,338100
ORD_00001114,PROD_000058,아디다스 생활용품 상품 58,76000,1,76000
ORD_00001115,PROD_000025,애플 패션 상품 25,138600,2,277200
ORD_00001116,PROD_000058,아디다스 생활용품 상품 58,76000,2,152000
ORD_00001117,PROD_000076,아디다스 뷰티 상품 76,44800,1,44800
ORD_00001117,PROD_000071,애플 생활용품 상품 71,17600,2,35200
ORD_00001118,PROD_000050,아디다스 패션 상품 50,186000,3,558000
ORD_00001118,PROD_000013,나이키 뷰티 상품 13,194650,1,194650
ORD_00001118,PROD_000079,애플 전자기기 상품 79,536000,1,536000
ORD_00001119,PROD_000075,LG 뷰티 상품 75,13600,2,27200
ORD_00001119,PROD_000051,유니클로 스포츠 상품 51,181000,3,543000
ORD_00001120,PROD_000077,나이키 뷰티 상품 77,112700,1,112700
ORD_00001121,PROD_000022,나이키 전자기기 상품 22,1214000,2,2428000
ORD_00001122,PROD_000082,나이키 생활용품 상품 82,102000,1,102000
ORD_00001122,PROD_000017,아디다스 패션 상품 17,258000,3,774000
ORD_00001123,PROD_000013,나이키 뷰티 상품 13,194650,3,583950
ORD_00001124,PROD_000052,아디다스 스포츠 상품 52,298000,1,298000
ORD_00001125,PROD_000039,나이키 스포츠 상품 39,131750,3,395250
ORD_00001126,PROD_000066,LG 뷰티 상품 66,69000,2,138000
ORD_00001127,PROD_000041,유니클로 뷰티 상품 41,289000,1,289000
ORD_00001128,PROD_000048,나이키 패션 상품 48,192000,1,192000
ORD_00001129,PROD_000100,삼성 생활용품 상품 100,290000,1,290000
ORD_00001130,PROD_000057,유니클로 스포츠 상품 57,85500,3,256500
ORD_00001130,PROD_000051,유니클로 스포츠 상품 51,181000,3,543000
ORD_00001130,PROD_000024,삼성 가전 상품 24,2957000,1,2957000
ORD_00001131,PROD_000030,유니클로 뷰티 상품 30,185000,2,370000
ORD_00001131,PROD_000077,나이키 뷰티 상품 77,112700,3,338100
ORD_00001132,PROD_000049,삼성 스포츠 상품 49,154850,1,154850
ORD_00001132,PROD_000026,나이키 전자기기 상품 26,1503000,2,3006000
ORD_00001133,PROD_000065,유니클로 가전 상품 65,667000,1,667000
ORD_00001134,PROD_000094,나이키 생활용품 상품 94,81000,2,162000
ORD_00001135,PROD_000008,나이키 패션 상품 8,94500,1,94500
ORD_00001136,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00001137,PROD_000030,유니클로 뷰티 상품 30,185000,1,185000
ORD_00001138,PROD_000033,유니클로 가전 상품 33,1577000,1,1577000
ORD_00001139,PROD_000061,LG 가전 상품 61,560000,3,1680000
ORD_00001139,PROD_000028,유니클로 패션 상품 28,189550,3,568650
ORD_00001140,PROD_000015,애플 가전 상품 15,2475000,1,2475000
ORD_00001141,PROD_000001,LG 생활용품 상품 1,120000,1,120000
ORD_00001142,PROD_000092,삼성 스포츠 상품 92,206000,3,618000
ORD_00001143,PROD_000082,나이키 생활용품 상품 82,102000,2,204000
ORD_00001144,PROD_000032,삼성 스포츠 상품 32,186000,3,558000
ORD_00001145,PROD_000063,유니클로 전자기기 상품 63,1245000,1,1245000
ORD_00001146,PROD_000022,나이키 전자기기 상품 22,1214000,1,1214000
ORD_00001147,PROD_000013,나이키 뷰티 상품 13,194650,1,194650
ORD_00001147,PROD_000071,애플 생활용품 상품 71,17600,2,35200
ORD_00001148,PROD_000037,유니클로 뷰티 상품 37,120000,3,360000
ORD_00001149,PROD_000015,애플 가전 상품 15,2475000,3,7425000
ORD_00001149,PROD_000063,유니클로 전자기기 상품 63,1245000,1,1245000
ORD_00001149,PROD_000043,삼성 스포츠 상품 43,109000,2,218000
ORD_00001150,PROD_000082,나이키 생활용품 상품 82,102000,1,102000
ORD_00001150,PROD_000060,LG 패션 상품 60,245000,2,490000
ORD_00001151,PROD_000036,애플 패션 상품 36,176700,2,353400
ORD_00001152,PROD_000055,LG 패션 상품 55,159000,2,318000
ORD_00001153,PROD_000030,유니클로 뷰티 상품 30,185000,2,370000
ORD_00001154,PROD_000023,삼성 스포츠 상품 23,247000,3,741000
ORD_00001155,PROD_000054,LG 뷰티 상품 54,161000,1,161000
ORD_00001156,PROD_000044,삼성 전자기기 상품 44,919000,1,919000
ORD_00001157,PROD_000098,아디다스 전자기기 상품 98,1426300,2,2852600
ORD_00001158,PROD_000031,LG 뷰티 상품 31,294000,2,588000
ORD_00001158,PROD_000095,LG 생활용품 상품 95,230000,3,690000
ORD_00001158,PROD_000074,LG 스포츠 상품 74,174400,3,523200
ORD_00001159,PROD_000040,나이키 뷰티 상품 40,273000,3,819000
ORD_00001159,PROD_000035,애플 생활용품 상품 35,45000,3,135000
ORD_00001159,PROD_000021,삼성 전자기기 상품 21,1087000,1,1087000
ORD_00001160,PROD_000016,삼성 패션 상품 16,226000,2,452000
ORD_00001161,PROD_000067,애플 전자기기 상품 67,1522000,2,3044000
ORD_00001161,PROD_000028,유니클로 패션 상품 28,189550,2,379100
ORD_00001161,PROD_000006,LG 스포츠 상품 6,131000,2,262000
ORD_00001162,PROD_000028,유니클로 패션 상품 28,189550,3,568650
ORD_00001162,PROD_000053,애플 가전 상품 53,1135600,3,3406800
ORD_00001163,PROD_000006,LG 스포츠 상품 6,131000,1,131000
ORD_00001163,PROD_000036,애플 패션 상품 36,176700,2,353400
ORD_00001164,PROD_000031,LG 뷰티 상품 31,294000,3,882000
ORD_00001165,PROD_000061,LG 가전 상품 61,560000,1,560000
ORD_00001165,PROD_000042,나이키 생활용품 상품 42,203000,1,203000
ORD_00001166,PROD_000082,나이키 생활용품 상품 82,102000,1,102000
ORD_00001166,PROD_000021,삼성 전자기기 상품 21,1087000,1,1087000
ORD_00001167,PROD_000097,아디다스 전자기기 상품 97,506000,3,1518000
ORD_00001168,PROD_000018,유니클로 전자기기 상품 18,998000,2,1996000
ORD_00001168,PROD_000001,LG 생활용품 상품 1,120000,2,240000
ORD_00001169,PROD_000045,삼성 전자기기 상품 45,312200,2,624400
ORD_00001170,PROD_000013,나이키 뷰티 상품 13,194650,2,389300
ORD_00001171,PROD_000063,유니클로 전자기기 상품 63,1245000,2,2490000
ORD_00001172,PROD_000078,유니클로 뷰티 상품 78,170250,3,510750
ORD_00001173,PROD_000003,애플 가전 상품 3,713000,2,1426000
ORD_00001173,PROD_000081,삼성 뷰티 상품 81,13000,1,13000
ORD_00001174,PROD_000051,유니클로 스포츠 상품 51,181000,2,362000
ORD_00001174,PROD_000034,LG 뷰티 상품 34,254000,3,762000
ORD_00001175,PROD_000009,나이키 전자기기 상품 9,303000,1,303000
ORD_00001175,PROD_000098,아디다스 전자기기 상품 98,1426300,2,2852600
ORD_00001176,PROD_000056,애플 가전 상품 56,2065500,3,6196500
ORD_00001177,PROD_000090,아디다스 전자기기 상품 90,1664000,3,4992000
ORD_00001177,PROD_000022,나이키 전자기기 상품 22,1214000,3,3642000
ORD_00001177,PROD_000087,유니클로 스포츠 상품 87,180600,2,361200
ORD_00001178,PROD_000002,나이키 가전 상품 2,220400,3,661200
ORD_00001178,PROD_000017,아디다스 패션 상품 17,258000,2,516000
ORD_00001178,PROD_000070,아디다스 가전 상품 70,982000,3,2946000
ORD_00001179,PROD_000065,유니클로 가전 상품 65,667000,3,2001000
ORD_00001180,PROD_000014,아디다스 생활용품 상품 14,92000,2,184000
ORD_00001181,PROD_000085,LG 가전 상품 85,2122000,1,2122000
ORD_00001182,PROD_000090,아디다스 전자기기 상품 90,1664000,1,1664000
ORD_00001182,PROD_000079,애플 전자기기 상품 79,536000,2,1072000
ORD_00001183,PROD_000023,삼성 스포츠 상품 23,247000,3,741000
ORD_00001184,PROD_000033,유니클로 가전 상품 33,1577000,1,1577000
ORD_00001185,PROD_000062,애플 뷰티 상품 62,250000,3,750000
ORD_00001186,PROD_000040,나이키 뷰티 상품 40,273000,1,273000
ORD_00001187,PROD_000034,LG 뷰티 상품 34,254000,3,762000
ORD_00001188,PROD_000072,삼성 스포츠 상품 72,278000,3,834000
ORD_00001188,PROD_000023,삼성 스포츠 상품 23,247000,1,247000
ORD_00001189,PROD_000083,애플 가전 상품 83,708800,1,708800
ORD_00001190,PROD_000077,나이키 뷰티 상품 77,112700,3,338100
ORD_00001191,PROD_000079,애플 전자기기 상품 79,536000,1,536000
ORD_00001192,PROD_000099,유니클로 생활용품 상품 99,117599,1,117599
ORD_00001192,PROD_000017,아디다스 패션 상품 17,258000,1,258000
ORD_00001193,PROD_000057,유니클로 스포츠 상품 57,85500,3,256500
ORD_00001194,PROD_000079,애플 전자기기 상품 79,536000,2,1072000
ORD_00001194,PROD_000096,삼성 생활용품 상품 96,113400,3,340200
ORD_00001195,PROD_000086,삼성 패션 상품 86,9350,1,9350
ORD_00001196,PROD_000016,삼성 패션 상품 16,226000,1,226000
ORD_00001197,PROD_000075,LG 뷰티 상품 75,13600,1,13600
ORD_00001198,PROD_000059,애플 패션 상품 59,28000,2,56000
ORD_00001198,PROD_000096,삼성 생활용품 상품 96,113400,3,340200
ORD_00001199,PROD_000004,삼성 가전 상품 4,347000,3,1041000
ORD_00001200,PROD_000073,아디다스 생활용품 상품 73,278000,3,834000
ORD_00001201,PROD_000068,나이키 전자기기 상품 68,1395000,3,4185000
ORD_00001202,PROD_000085,LG 가전 상품 85,2122000,3,6366000
ORD_00001202,PROD_000031,LG 뷰티 상품 31,294000,2,588000
ORD_00001203,PROD_000059,애플 패션 상품 59,28000,1,28000
ORD_00001204,PROD_000097,아디다스 전자기기 상품 97,506000,3,1518000
ORD_00001205,PROD_000067,애플 전자기기 상품 67,1522000,1,1522000
ORD_00001205,PROD_000026,나이키 전자기기 상품 26,1503000,2,3006000
ORD_00001206,PROD_000001,LG 생활용품 상품 1,120000,3,360000
ORD_00001207,PROD_000020,애플 가전 상품 20,2456000,3,7368000
ORD_00001208,PROD_000076,아디다스 뷰티 상품 76,44800,1,44800
ORD_00001209,PROD_000062,애플 뷰티 상품 62,250000,2,500000
ORD_00001210,PROD_000080,LG 가전 상품 80,327000,1,327000
ORD_00001211,PROD_000005,아디다스 뷰티 상품 5,181000,3,543000
ORD_00001212,PROD_000015,애플 가전 상품 15,2475000,3,7425000
ORD_00001213,PROD_000019,LG 패션 상품 19,238000,3,714000
ORD_00001213,PROD_000018,유니클로 전자기기 상품 18,998000,2,1996000
ORD_00001214,PROD_000070,아디다스 가전 상품 70,982000,1,982000
ORD_00001215,PROD_000078,유니클로 뷰티 상품 78,170250,2,340500
ORD_00001216,PROD_000034,LG 뷰티 상품 34,254000,3,762000
ORD_00001216,PROD_000001,LG 생활용품 상품 1,120000,1,120000
ORD_00001216,PROD_000048,나이키 패션 상품 48,192000,1,192000
ORD_00001217,PROD_000048,나이키 패션 상품 48,192000,1,192000
ORD_00001218,PROD_000007,삼성 패션 상품 7,134000,1,134000
ORD_00001218,PROD_000056,애플 가전 상품 56,2065500,2,4131000
ORD_00001219,PROD_000068,나이키 전자기기 상품 68,1395000,1,1395000
ORD_00001220,PROD_000031,LG 뷰티 상품 31,294000,1,294000
ORD_00001221,PROD_000016,삼성 패션 상품 16,226000,3,678000
ORD_00001221,PROD_000011,LG 스포츠 상품 11,135900,1,135900
ORD_00001221,PROD_000015,애플 가전 상품 15,2475000,1,2475000
ORD_00001222,PROD_000100,삼성 생활용품 상품 100,290000,2,580000
ORD_00001223,PROD_000010,나이키 패션 상품 10,144200,3,432600
ORD_00001224,PROD_000099,유니클로 생활용품 상품 99,117599,1,117599
ORD_00001225,PROD_000018,유니클로 전자기기 상품 18,998000,1,998000
ORD_00001226,PROD_000048,나이키 패션 상품 48,192000,2,384000
ORD_00001227,PROD_000032,삼성 스포츠 상품 32,186000,2,372000
ORD_00001227,PROD_000087,유니클로 스포츠 상품 87,180600,1,180600
ORD_00001228,PROD_000095,LG 생활용품 상품 95,230000,1,230000
ORD_00001229,PROD_000017,아디다스 패션 상품 17,258000,1,258000
ORD_00001229,PROD_000021,삼성 전자기기 상품 21,1087000,3,3261000
ORD_00001229,PROD_000082,나이키 생활용품 상품 82,102000,1,102000
ORD_00001230,PROD_000013,나이키 뷰티 상품 13,194650,2,389300
ORD_00001231,PROD_000012,아디다스 스포츠 상품 12,38950,1,38950
ORD_00001232,PROD_000065,유니클로 가전 상품 65,667000,1,667000
ORD_00001233,PROD_000034,LG 뷰티 상품 34,254000,1,254000
ORD_00001234,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00001234,PROD_000049,삼성 스포츠 상품 49,154850,1,154850
ORD_00001234,PROD_000089,애플 스포츠 상품 89,21250,1,21250
ORD_00001235,PROD_000084,나이키 가전 상품 84,227000,3,681000
ORD_00001236,PROD_000005,아디다스 뷰티 상품 5,181000,2,362000
ORD_00001237,PROD_000057,유니클로 스포츠 상품 57,85500,3,256500
ORD_00001238,PROD_000004,삼성 가전 상품 4,347000,2,694000
ORD_00001239,PROD_000090,아디다스 전자기기 상품 90,1664000,2,3328000
ORD_00001240,PROD_000049,삼성 스포츠 상품 49,154850,2,309700
ORD_00001240,PROD_000093,LG 전자기기 상품 93,442000,2,884000
ORD_00001241,PROD_000088,나이키 생활용품 상품 88,104000,3,312000
ORD_00001242,PROD_000070,아디다스 가전 상품 70,982000,2,1964000
ORD_00001242,PROD_000087,유니클로 스포츠 상품 87,180600,1,180600
ORD_00001243,PROD_000065,유니클로 가전 상품 65,667000,3,2001000
ORD_00001244,PROD_000045,삼성 전자기기 상품 45,312200,2,624400
ORD_00001244,PROD_000013,나이키 뷰티 상품 13,194650,3,583950
ORD_00001244,PROD_000090,아디다스 전자기기 상품 90,1664000,1,1664000
ORD_00001245,PROD_000014,아디다스 생활용품 상품 14,92000,2,184000
ORD_00001246,PROD_000054,LG 뷰티 상품 54,161000,1,161000
ORD_00001247,PROD_000074,LG 스포츠 상품 74,174400,3,523200
ORD_00001248,PROD_000078,유니클로 뷰티 상품 78,170250,3,510750
ORD_00001248,PROD_000091,나이키 가전 상품 91,1132000,1,1132000
ORD_00001249,PROD_000087,유니클로 스포츠 상품 87,180600,3,541800
ORD_00001250,PROD_000100,삼성 생활용품 상품 100,290000,3,870000
ORD_00001251,PROD_000070,아디다스 가전 상품 70,982000,3,2946000
ORD_00001252,PROD_000065,유니클로 가전 상품 65,667000,2,1334000
ORD_00001253,PROD_000059,애플 패션 상품 59,28000,3,84000
ORD_00001254,PROD_000077,나이키 뷰티 상품 77,112700,3,338100
ORD_00001255,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00001256,PROD_000075,LG 뷰티 상품 75,13600,3,40800
ORD_00001257,PROD_000059,애플 패션 상품 59,28000,1,28000
ORD_00001258,PROD_000024,삼성 가전 상품 24,2957000,2,5914000
ORD_00001259,PROD_000014,아디다스 생활용품 상품 14,92000,3,276000
ORD_00001260,PROD_000036,애플 패션 상품 36,176700,1,176700
ORD_00001260,PROD_000015,애플 가전 상품 15,2475000,3,7425000
ORD_00001260,PROD_000057,유니클로 스포츠 상품 57,85500,2,171000
ORD_00001261,PROD_000028,유니클로 패션 상품 28,189550,2,379100
ORD_00001261,PROD_000085,LG 가전 상품 85,2122000,1,2122000
ORD_00001262,PROD_000035,애플 생활용품 상품 35,45000,2,90000
ORD_00001263,PROD_000011,LG 스포츠 상품 11,135900,3,407700
ORD_00001264,PROD_000029,유니클로 뷰티 상품 29,11000,1,11000
ORD_00001264,PROD_000050,아디다스 패션 상품 50,186000,2,372000
ORD_00001264,PROD_000014,아디다스 생활용품 상품 14,92000,2,184000
ORD_00001265,PROD_000084,나이키 가전 상품 84,227000,3,681000
ORD_00001266,PROD_000044,삼성 전자기기 상품 44,919000,1,919000
ORD_00001267,PROD_000091,나이키 가전 상품 91,1132000,2,2264000
ORD_00001268,PROD_000043,삼성 스포츠 상품 43,109000,1,109000
ORD_00001268,PROD_000033,유니클로 가전 상품 33,1577000,3,4731000
ORD_00001269,PROD_000089,애플 스포츠 상품 89,21250,3,63750
ORD_00001269,PROD_000007,삼성 패션 상품 7,134000,3,402000
ORD_00001270,PROD_000079,애플 전자기기 상품 79,536000,1,536000
ORD_00001270,PROD_000029,유니클로 뷰티 상품 29,11000,1,11000
ORD_00001271,PROD_000087,유니클로 스포츠 상품 87,180600,1,180600
ORD_00001271,PROD_000057,유니클로 스포츠 상품 57,85500,2,171000
ORD_00001272,PROD_000045,삼성 전자기기 상품 45,312200,3,936600
ORD_00001272,PROD_000067,애플 전자기기 상품 67,1522000,2,3044000
ORD_00001272,PROD_000064,유니클로 스포츠 상품 64,165000,1,165000
ORD_00001273,PROD_000083,애플 가전 상품 83,708800,1,708800
ORD_00001274,PROD_000001,LG 생활용품 상품 1,120000,3,360000
ORD_00001275,PROD_000012,아디다스 스포츠 상품 12,38950,1,38950
ORD_00001275,PROD_000013,나이키 뷰티 상품 13,194650,1,194650
ORD_00001276,PROD_000001,LG 생활용품 상품 1,120000,1,120000
ORD_00001277,PROD_000001,LG 생활용품 상품 1,120000,3,360000
ORD_00001278,PROD_000029,유니클로 뷰티 상품 29,11000,1,11000
ORD_00001278,PROD_000091,나이키 가전 상품 91,1132000,2,2264000
ORD_00001279,PROD_000084,나이키 가전 상품 84,227000,1,227000
ORD_00001279,PROD_000096,삼성 생활용품 상품 96,113400,2,226800
ORD_00001280,PROD_000070,아디다스 가전 상품 70,982000,2,1964000
ORD_00001280,PROD_000051,유니클로 스포츠 상품 51,181000,1,181000
ORD_00001280,PROD_000080,LG 가전 상품 80,327000,3,981000
ORD_00001281,PROD_000017,아디다스 패션 상품 17,258000,3,774000
ORD_00001282,PROD_000066,LG 뷰티 상품 66,69000,3,207000
ORD_00001282,PROD_000095,LG 생활용품 상품 95,230000,1,230000
ORD_00001283,PROD_000048,나이키 패션 상품 48,192000,1,192000
ORD_00001283,PROD_000045,삼성 전자기기 상품 45,312200,3,936600
ORD_00001283,PROD_000043,삼성 스포츠 상품 43,109000,3,327000
ORD_00001284,PROD_000021,삼성 전자기기 상품 21,1087000,1,1087000
ORD_00001285,PROD_000062,애플 뷰티 상품 62,250000,2,500000
ORD_00001286,PROD_000081,삼성 뷰티 상품 81,13000,3,39000
ORD_00001286,PROD_000019,LG 패션 상품 19,238000,3,714000
ORD_00001287,PROD_000003,애플 가전 상품 3,713000,3,2139000
ORD_00001288,PROD_000073,아디다스 생활용품 상품 73,278000,2,556000
ORD_00001289,PROD_000098,아디다스 전자기기 상품 98,1426300,3,4278900
ORD_00001289,PROD_000045,삼성 전자기기 상품 45,312200,3,936600
ORD_00001289,PROD_000006,LG 스포츠 상품 6,131000,3,393000
ORD_00001290,PROD_000010,나이키 패션 상품 10,144200,1,144200
ORD_00001291,PROD_000100,삼성 생활용품 상품 100,290000,2,580000
ORD_00001292,PROD_000084,나이키 가전 상품 84,227000,2,454000
ORD_00001293,PROD_000079,애플 전자기기 상품 79,536000,1,536000
ORD_00001294,PROD_000036,애플 패션 상품 36,176700,2,353400
ORD_00001295,PROD_000025,애플 패션 상품 25,138600,1,138600
ORD_00001295,PROD_000064,유니클로 스포츠 상품 64,165000,3,495000
ORD_00001295,PROD_000020,애플 가전 상품 20,2456000,1,2456000
ORD_00001296,PROD_000017,아디다스 패션 상품 17,258000,2,516000
ORD_00001297,PROD_000020,애플 가전 상품 20,2456000,2,4912000
ORD_00001297,PROD_000073,아디다스 생활용품 상품 73,278000,2,556000
ORD_00001298,PROD_000052,아디다스 스포츠 상품 52,298000,3,894000
ORD_00001298,PROD_000057,유니클로 스포츠 상품 57,85500,1,85500
ORD_00001298,PROD_000035,애플 생활용품 상품 35,45000,2,90000
ORD_00001299,PROD_000063,유니클로 전자기기 상품 63,1245000,3,3735000
ORD_00001299,PROD_000065,유니클로 가전 상품 65,667000,3,2001000
ORD_00001299,PROD_000015,애플 가전 상품 15,2475000,1,2475000
ORD_00001300,PROD_000039,나이키 스포츠 상품 39,131750,2,263500
ORD_00001300,PROD_000078,유니클로 뷰티 상품 78,170250,2,340500
ORD_00001301,PROD_000068,나이키 전자기기 상품 68,1395000,3,4185000
ORD_00001301,PROD_000078,유니클로 뷰티 상품 78,170250,1,170250
ORD_00001301,PROD_000019,LG 패션 상품 19,238000,3,714000
ORD_00001302,PROD_000029,유니클로 뷰티 상품 29,11000,3,33000
ORD_00001303,PROD_000034,LG 뷰티 상품 34,254000,1,254000
ORD_00001304,PROD_000072,삼성 스포츠 상품 72,278000,2,556000
ORD_00001304,PROD_000036,애플 패션 상품 36,176700,1,176700
ORD_00001305,PROD_000084,나이키 가전 상품 84,227000,2,454000
ORD_00001306,PROD_000049,삼성 스포츠 상품 49,154850,1,154850
ORD_00001306,PROD_000042,나이키 생활용품 상품 42,203000,2,406000
ORD_00001306,PROD_000050,아디다스 패션 상품 50,186000,1,186000
ORD_00001307,PROD_000031,LG 뷰티 상품 31,294000,3,882000
